"","X","median_income","GEO_ID","index","percent_white","percent_in_labor_force","percent_no_available_car","percent_public_trans_commute","life_expectancy","se.e.0..","tree_density","percent_not_alive","avg_tree_diam"
"435",434,54369,36047019300,"Census Tract 193, Kings County, New York: Summary level: 140, state:36> county:047> tract:019300",36.1048429092171,43.6729734421107,17.5143204304808,21.9927095990279,80.2,1.7036,"Medium","Medium","Medium"
"436",435,46071,36047019400,"Census Tract 194, Kings County, New York: Summary level: 140, state:36> county:047> tract:019400",31.1146328578975,57.580559957739,25.8320126782884,33.3069202324353,82.2,1.6387,"Low","High","High"
"437",436,84187,36047019500,"Census Tract 195, Kings County, New York: Summary level: 140, state:36> county:047> tract:019500",46.7765042979943,65.8787010506208,34.5988538681948,38.872970391595,81.2,1.6749,"High","Medium","High"
"438",437,48382,36047019600,"Census Tract 196, Kings County, New York: Summary level: 140, state:36> county:047> tract:019600",40.0390625,44.2578125,13.0859375,20.078125,78.8,1.3969,"Medium","Medium","High"
"439",438,83650,36047019700,"Census Tract 197, Kings County, New York: Summary level: 140, state:36> county:047> tract:019700",47.8620296465222,58.4093500570125,28.078677309008,39.2531356898518,82.7,3.0738,"High","Medium","Medium"
"440",439,61875,36047019800,"Census Tract 198, Kings County, New York: Summary level: 140, state:36> county:047> tract:019800",60.0606673407482,40.3943377148635,8.13953488372093,20.3235591506572,81.7,1.1864,"Low","Low","High"
"441",440,67656,36047019900,"Census Tract 199, Kings County, New York: Summary level: 140, state:36> county:047> tract:019900",45.5117010129235,65.8400279427174,38.4212364652462,46.1054837582955,79.9,1.8435,"High","Medium","Medium"
"442",441,58000,36047020000,"Census Tract 200, Kings County, New York: Summary level: 140, state:36> county:047> tract:020000",67.6895306859206,45.2617328519856,9.92779783393502,18.4115523465704,78.7,1.1551,"Medium","Medium","High"
"443",442,84844,36047020100,"Census Tract 201, Kings County, New York: Summary level: 140, state:36> county:047> tract:020100",49.7941327843541,71.6675244467319,34.3283582089552,46.4745239320638,81.2,1.8101,"High","Low","High"
"444",443,95152,36047020200,"Census Tract 202, Kings County, New York: Summary level: 140, state:36> county:047> tract:020200",68.6062881276396,43.031440638198,5.30267480056312,13.7494134209291,82.4,2.2672,"Medium","Low","High"
"445",444,106250,36047020300,"Census Tract 203, Kings County, New York: Summary level: 140, state:36> county:047> tract:020300",51.0663507109005,65.936018957346,30.9834123222749,42.239336492891,NA,NA,"Medium","Low","Medium"
"446",445,65598,36047020400,"Census Tract 204, Kings County, New York: Summary level: 140, state:36> county:047> tract:020400",64.4581407293272,50.7447354904982,4.57113507960966,18.9522342064715,83.1,1.9102,"Medium","Medium","High"
"447",446,89743,36047020600,"Census Tract 206, Kings County, New York: Summary level: 140, state:36> county:047> tract:020600",66.1862527716186,54.730229120473,10.9386548410939,23.0968218773097,83,1.6239,"Medium","Low","High"
"448",447,97353,36047020700,"Census Tract 207, Kings County, New York: Summary level: 140, state:36> county:047> tract:020700",49.6693121693122,67.5925925925926,41.3359788359788,38.8668430335097,79,1.8002,"High","Low","Medium"
"449",448,56003,36047020800,"Census Tract 208, Kings County, New York: Summary level: 140, state:36> county:047> tract:020800",44.5904645476773,53.820293398533,12.2860635696822,25.3973105134474,85.7,2.9745,"Medium","Low","High"
"450",449,44722,36047021000,"Census Tract 210, Kings County, New York: Summary level: 140, state:36> county:047> tract:021000",38.334007278609,46.987464617873,16.4375252729478,20.0768297614234,89.5,3.1697,"Low","Medium","High"
"451",450,43000,36047021100,"Census Tract 211, Kings County, New York: Summary level: 140, state:36> county:047> tract:021100",29.6622613803231,59.1042584434655,26.064610866373,28.4140969162996,79.2,2.0162,"Low","Low","Medium"
"452",451,35330,36047021200,"Census Tract 212, Kings County, New York: Summary level: 140, state:36> county:047> tract:021200",25.6375579598145,46.3678516228748,21.29057187017,25.0193199381762,88.1,3.5735,"Medium","High","High"
"453",452,38750,36047021300,"Census Tract 213, Kings County, New York: Summary level: 140, state:36> county:047> tract:021300",19.5996275605214,57.6582867783985,31.6806331471136,30.1443202979516,77.3,1.5553,"Medium","Low","Medium"
"454",453,55184,36047021400,"Census Tract 214, Kings County, New York: Summary level: 140, state:36> county:047> tract:021400",51.3746409519901,43.9064423471481,20.9684037751334,22.5276979893311,84,3.9725,"Low","Low","Medium"
"455",454,61723,36047021500,"Census Tract 215, Kings County, New York: Summary level: 140, state:36> county:047> tract:021500",43.3995327102804,62.7141744548287,48.4618380062305,48.7538940809969,82.3,3.6053,"High","Medium","Low"
"456",455,35682,36047021600,"Census Tract 216, Kings County, New York: Summary level: 140, state:36> county:047> tract:021600",87.6850605652759,35.0605652759085,16.8909825033647,12.0681920143562,84.1,1.9968,"Medium","Low","High"
"457",456,54595,36047021700,"Census Tract 217, Kings County, New York: Summary level: 140, state:36> county:047> tract:021700",29.2008196721311,57.2745901639344,30.7377049180328,37.9866803278689,86.2,3.4818,"High","Low","Medium"
"458",457,35721,36047021800,"Census Tract 218, Kings County, New York: Summary level: 140, state:36> county:047> tract:021800",86.2838915470494,31.2827523353839,12.075643654591,8.24789245841878,83.8,2.2143,"High","Low","Medium"
"459",458,55758,36047021900,"Census Tract 219, Kings County, New York: Summary level: 140, state:36> county:047> tract:021900",23.9148465579209,61.8744816145977,32.9278407520044,43.2679015758916,79.7,1.9257,"High","Medium","Medium"
"460",459,30861,36047022000,"Census Tract 220, Kings County, New York: Summary level: 140, state:36> county:047> tract:022000",84.0250405750058,34.6858335265476,17.0646881520983,14.3055877579411,81.8,1.4932,"Medium","Low","Medium"
"461",460,37140,36047022100,"Census Tract 221, Kings County, New York: Summary level: 140, state:36> county:047> tract:022100",31.8448883666275,62.6086956521739,28.2726204465335,39.4829612220916,78.6,1.4524,"Medium","Low","Medium"
"462",461,35094,36047022200,"Census Tract 222, Kings County, New York: Summary level: 140, state:36> county:047> tract:022200",93.2139699381079,34.3059239610964,21.3527851458886,9.65959328028294,82.5,1.925,"Medium","Low","Medium"
"463",462,37271,36047022400,"Census Tract 224, Kings County, New York: Summary level: 140, state:36> county:047> tract:022400",70.3394081257315,35.2115030931282,17.8899849523491,13.5094465808393,80.4,2.3988,"Low","Medium","Low"
"464",463,53363,36047022700,"Census Tract 227, Kings County, New York: Summary level: 140, state:36> county:047> tract:022700",22.255033557047,61.1543624161074,28.0536912751678,36.9395973154362,79.6,1.4712,"Medium","Low","Low"
"465",464,30913,36047022800,"Census Tract 228, Kings County, New York: Summary level: 140, state:36> county:047> tract:022800",63.5283635283635,35.4618354618355,15.5628155628156,11.4939114939115,76.2,1.5095,"Medium","Low","High"
"466",465,51645,36047022900,"Census Tract 229, Kings County, New York: Summary level: 140, state:36> county:047> tract:022900",32.9100529100529,61.6402116402116,30.5555555555556,37.2751322751323,79.2,3.0022,"High","Low","Medium"
"467",466,31102,36047023000,"Census Tract 230, Kings County, New York: Summary level: 140, state:36> county:047> tract:023000",80.401878914405,42.562630480167,18.0323590814196,15.3444676409186,79.3,2.1123,"Medium","Low","Medium"
"468",467,77039,36047023100,"Census Tract 231, Kings County, New York: Summary level: 140, state:36> county:047> tract:023100",41.814033086138,64.6891043924701,34.3411294922989,36.3662293211637,80.1,2.6684,"High","Low","Medium"
"469",468,33801,36047023200,"Census Tract 232, Kings County, New York: Summary level: 140, state:36> county:047> tract:023200",86.0768294802712,35.3554667130193,20.6848600730054,8.11750391100295,85.6,2.5555,"Medium","Low","High"
"470",469,33141,36047023300,"Census Tract 233, Kings County, New York: Summary level: 140, state:36> county:047> tract:023300",24.5733086572075,54.8426896977175,30.2488176023031,34.0530536705737,72.7,1.3182,"Medium","Low","Medium"
"471",470,24978,36047023400,"Census Tract 234, Kings County, New York: Summary level: 140, state:36> county:047> tract:023400",97.7140643161565,27.4506005424254,10.2479659046881,5.11429678419217,85,1.9831,"Medium","High","Medium"
"472",471,45406,36047023500,"Census Tract 235, Kings County, New York: Summary level: 140, state:36> county:047> tract:023500",62.8642590286426,46.425902864259,24.0099626400996,23.5865504358655,79.8,2.6587,"Medium","Medium","Low"
"473",472,24240,36047023600,"Census Tract 236, Kings County, New York: Summary level: 140, state:36> county:047> tract:023600",93.5007904444054,33.0757070086071,17.424907781486,5.74389601264711,81.7,1.4663,"High","High","Medium"
"474",473,29050,36047023800,"Census Tract 238, Kings County, New York: Summary level: 140, state:36> county:047> tract:023800",98.8894253983583,35.2245292129406,14.2201834862385,10.3331723804925,87,2.3559,"High","High","Medium"
"475",474,26823,36047024000,"Census Tract 240, Kings County, New York: Summary level: 140, state:36> county:047> tract:024000",94.0281816148513,33.5048087676135,9.93066428092149,6.64280921494073,80.5,1.6301,"Medium","High","Medium"
"476",475,60815,36047024100,"Census Tract 241, Kings County, New York: Summary level: 140, state:36> county:047> tract:024100",55.8315789473684,51.4947368421053,30.2315789473684,25.6842105263158,77.4,2.3954,"Low","High","Low"
"477",476,38333,36047024200,"Census Tract 242, Kings County, New York: Summary level: 140, state:36> county:047> tract:024200",89.4495412844037,35.64875491481,11.9266055045872,11.3368283093054,91.9,3.5398,"Medium","Medium","High"
"478",477,48611,36047024400,"Census Tract 244, Kings County, New York: Summary level: 140, state:36> county:047> tract:024400",78.9725845089167,38.328453553367,13.1754059089699,17.7535267500665,81.7,1.7481,"Medium","Low","High"
"479",478,51605,36047024500,"Census Tract 245, Kings County, New York: Summary level: 140, state:36> county:047> tract:024500",14.6562905317769,60.4150453955901,22.3605706874189,32.8923476005188,79.7,3.0513,"High","Low","Low"
"480",479,45417,36047024600,"Census Tract 246, Kings County, New York: Summary level: 140, state:36> county:047> tract:024600",64.3818466353678,44.7574334898279,9.7339593114241,19.6870109546166,81.8,2.1077,"Low","Low","High"
"481",480,48315,36047024900,"Census Tract 249, Kings County, New York: Summary level: 140, state:36> county:047> tract:024900",18.0216461112509,63.1261011829852,37.3521268562799,37.3269569594765,79.6,1.5269,"High","Low","Medium"
"482",481,46190,36047025000,"Census Tract 250, Kings County, New York: Summary level: 140, state:36> county:047> tract:025000",30.3208906352325,53.5036018336608,14.0144073346431,27.7668631303209,78.7,1.4643,"Low","High","Medium"
"483",482,27125,36047025100,"Census Tract 251, Kings County, New York: Summary level: 140, state:36> county:047> tract:025100",10.3350369108461,47.5582055650199,21.4934696195344,25.9795570698467,78.1,2.1775,"Medium","Low","Low"
"484",483,42302,36047025200,"Census Tract 252, Kings County, New York: Summary level: 140, state:36> county:047> tract:025200",55.8928236837174,49.1849353569421,15.8141277871463,22.3721191680719,83.1,1.9802,"Medium","Low","High"
"485",484,43491,36047025300,"Census Tract 253, Kings County, New York: Summary level: 140, state:36> county:047> tract:025300",35.1968503937008,60.511811023622,31.9291338582677,38.4251968503937,78.6,3.6569,"Medium","Low","Medium"
"486",485,22500,36047025500,"Census Tract 255, Kings County, New York: Summary level: 140, state:36> county:047> tract:025500",21.707779886148,41.6698292220114,24.5351043643264,24.9905123339658,73.9,1.3568,"Low","Medium","High"
"487",486,53036,36047025600,"Census Tract 256, Kings County, New York: Summary level: 140, state:36> county:047> tract:025600",36.2128325508607,46.5414710485133,13.302034428795,29.7339593114241,85.6,2.9822,"Medium","Low","High"
"488",487,51310,36047025700,"Census Tract 257, Kings County, New York: Summary level: 140, state:36> county:047> tract:025700",24.7588424437299,60.5420303169499,19.6600826825907,30.1791456132292,79.2,2.514,"Medium","High","Low"
"489",488,37917,36047025800,"Census Tract 258, Kings County, New York: Summary level: 140, state:36> county:047> tract:025800",52.4497041420118,47.7869822485207,19.2662721893491,23.7396449704142,84.3,2.6493,"High","Medium","High"
"490",489,41289,36047025901,"Census Tract 259.01, Kings County, New York: Summary level: 140, state:36> county:047> tract:025901",36.2591431556949,57.2100313479624,35.5276907001045,32.4451410658307,NA,NA,"Medium","Medium","Medium"
"491",490,50123,36047026000,"Census Tract 260, Kings County, New York: Summary level: 140, state:36> county:047> tract:026000",33.1163547599675,49.5253593707621,19.7450501762951,30.8923243829672,83,2.1233,"Medium","Medium","High"
"492",491,38859,36047026100,"Census Tract 261, Kings County, New York: Summary level: 140, state:36> county:047> tract:026100",26.2682975736916,61.9209945859234,38.6404652095448,35.4120713856026,75.4,1.6459,"Medium","Medium","Low"
"493",492,57121,36047026200,"Census Tract 262, Kings County, New York: Summary level: 140, state:36> county:047> tract:026200",45.458298926507,51.2386457473163,10.7349298100743,26.3418662262593,82.6,2.103,"Medium","Low","High"
"494",493,47336,36047026400,"Census Tract 264, Kings County, New York: Summary level: 140, state:36> county:047> tract:026400",39.0214314597655,49.5349777598059,19.00525677315,25.8997169429842,83.9,2.4139,"Medium","Low","Medium"
"495",494,51050,36047026500,"Census Tract 265, Kings County, New York: Summary level: 140, state:36> county:047> tract:026500",18.2686902754356,53.5694210230467,25.407532321529,29.0331646992693,76.4,2.309,"High","Low","Medium"
"496",495,50580,36047026600,"Census Tract 266, Kings County, New York: Summary level: 140, state:36> county:047> tract:026600",58.1626682270334,47.5131655939146,11.3224107665301,23.8150965476887,84.3,2.7438,"High","Low","High"
"497",496,41458,36047026700,"Census Tract 267, Kings County, New York: Summary level: 140, state:36> county:047> tract:026700",19.9943358821864,59.2466723307845,23.4211271594449,34.6927216086095,75.4,1.6211,"High","Medium","Medium"
"498",497,48841,36047026900,"Census Tract 269, Kings County, New York: Summary level: 140, state:36> county:047> tract:026900",15.5679702048417,57.3184357541899,31.2476722532588,30.0558659217877,80.7,3.6799,"Medium","Low","Medium"
